Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
Oeste,Turba,Maiz,196.2238093038809,19.2993858399493,True,True,Lluvioso,72,4.850509234966393
Sur,Calcáreo,Maiz,439.2100575920341,37.3282795010749,True,True,Nublado,82,6.746484203842162
Oeste,Siltoso,Trigo,316.78891333444085,17.93788914928722,True,False,Nublado,132,3.670801630335348
Sur,Arcilloso,Maiz,760.0335468726615,30.81807585358111,False,False,Nublado,76,5.0010206271057775
Sur,Franco,Maiz,435.5483123184577,33.1033206720736,True,True,Lluvioso,104,6.342579435719337
Oeste,Calcáreo,Maiz,347.74209320661737,19.112924462800024,True,False,Soleado,132,3.557823968710833
Oeste,Siltoso,Cebada,984.7816775041996,28.29822947370377,True,False,Soleado,112,6.731242957724417
Sur,Calcáreo,Maiz,123.28187260054946,39.81210336028364,False,True,Lluvioso,122,2.3030181368264184
Este,Arcilloso,Maiz,696.8852268164952,36.076518230577776,False,False,Soleado,78,4.178268442463104
Este,Franco,Trigo,556.3588748901743,31.160045632923467,False,False,Soleado,78,3.0996298004231733
Oeste,Turba,Maiz,348.4948706316393,20.51240265727889,True,True,Soleado,70,4.478446861941277
Norte,Siltoso,Maiz,852.816433267699,28.68666160352106,True,False,Lluvioso,69,5.069765843168613
Este,Turba,Maiz,149.98602481855693,22.98329090788551,True,True,Nublado,149,3.940834865339743
Norte,Arenoso,Cebada,446.51031743515176,25.29700817524641,True,False,Soleado,81,3.015889943923943
Este,Franco,Cebada,570.7525382839287,22.21372003469736,True,False,Soleado,86,5.02840580226505
Norte,Siltoso,Maiz,635.7171689398725,29.82569920278926,False,False,Nublado,84,4.063646157581716
Sur,Turba,Cebada,471.5085887806479,25.893252674171205,True,False,Soleado,140,4.152509779011749
Este,Franco,Cebada,140.5608865229442,25.927360753666413,False,True,Nublado,126,2.8173681446078045
Norte,Calcáreo,Cebada,723.1369785010613,16.588757118490395,False,False,Nublado,126,3.5293061683883704
Oeste,Turba,Trigo,761.5770601919382,22.751052335515816,False,True,Soleado,97,5.325066460060503
Norte,Calcáreo,Cebada,503.4358110104209,21.32461524578583,True,True,Soleado,127,5.949114032113009
Sur,Calcáreo,Maiz,680.3092707608419,38.60211177495499,False,True,Lluvioso,121,6.051216084942721
Oeste,Franco,Cebada,554.0414767675634,32.14665842614211,True,True,Nublado,136,6.376665495827301
Oeste,Franco,Maiz,295.43871401467686,29.87904672106428,True,False,Nublado,129,3.383075209872745
Sur,Siltoso,Maiz,526.8108662068804,36.46137801180109,True,False,Lluvioso,108,4.685237132410133
Oeste,Turba,Cebada,406.64729843233874,22.76137736906812,True,False,Nublado,126,4.036893440775206
Este,Franco,Maiz,667.6675846142695,33.8020894401639,False,False,Nublado,145,3.288394958278774
Oeste,Turba,Trigo,684.5803807699003,15.837172623087762,False,False,Nublado,122,3.8924338998635855
Este,Arenoso,Maiz,413.1890399258112,17.217782001904112,False,True,Lluvioso,89,3.2397577370088366
Este,Calcáreo,Maiz,181.95519660700973,18.814172950641257,True,True,Nublado,98,4.158920328758371
Norte,Siltoso,Trigo,104.22242534795714,37.56017944207126,False,False,Soleado,90,1.3294870466529063
Este,Turba,Trigo,727.9326559958812,27.810197087875355,True,True,Nublado,112,6.8014504457742015
Norte,Arenoso,Cebada,520.9885039725805,30.48866022196796,False,False,Nublado,90,2.823987920084249
Sur,Siltoso,Trigo,604.1765415569012,34.0710251665313,False,True,Lluvioso,93,4.432524968940685
Sur,Turba,Cebada,304.0737825232423,16.440809560930216,False,True,Lluvioso,134,3.697678410981629
Sur,Turba,Trigo,480.7422719428265,25.80755016120606,True,False,Lluvioso,71,4.250020991954071
Sur,Arenoso,Trigo,568.7886415656565,39.94216971251263,True,False,Lluvioso,94,4.679748909607174
Este,Calcáreo,Cebada,802.1458528084123,36.47911201050322,True,False,Nublado,96,6.049769286481543
Este,Calcáreo,Trigo,670.5804673422498,21.49686175085478,True,True,Soleado,138,6.581144611461015
Este,Calcáreo,Maiz,856.5503628688043,26.89922694807001,False,False,Nublado,149,4.93523487424119
Sur,Calcáreo,Trigo,873.0600368516946,17.373206898944424,False,True,Nublado,79,5.610457835389975
Norte,Arenoso,Trigo,623.4432533088504,20.11591869745245,True,True,Nublado,130,6.324579435756144
Sur,Siltoso,Trigo,381.24459515076654,30.57185234599627,True,False,Soleado,63,3.852068813643646
Oeste,Arenoso,Cebada,820.5926326269289,15.93432609682704,True,True,Lluvioso,113,6.408256441996149
Sur,Turba,Cebada,687.798823645021,16.171652996357032,True,True,Soleado,148,6.704090628058796
Norte,Siltoso,Cebada,973.2009087580686,35.61752114561573,False,True,Soleado,109,6.675920202961357
Este,Turba,Trigo,546.8478692615088,20.87517063429257,False,True,Nublado,73,4.0274767819704405
Norte,Calcáreo,Maiz,540.3901550767888,26.48007560494916,False,False,Nublado,101,2.950212403471156
Oeste,Franco,Trigo,810.3447841489912,39.89950616053946,True,True,Soleado,145,8.115319202651806
Sur,Arenoso,Maiz,652.6160751449793,17.93727156884512,False,False,Soleado,113,4.165101247695612
Este,Arenoso,Cebada,288.61290261680773,16.904132628835793,True,False,Lluvioso,87,3.554245662117477
Norte,Franco,Maiz,857.7625791026916,34.89016441209361,False,True,Nublado,142,7.182768116690705
Este,Siltoso,Trigo,941.3398990114698,21.420722656988257,True,False,Nublado,147,6.666012640591204
Este,Siltoso,Cebada,889.311146475184,17.651466729014896,True,False,Soleado,114,6.357354141495971
Sur,Siltoso,Trigo,261.84524016650164,34.743664503635486,False,True,Nublado,73,2.464483060145597
Oeste,Calcáreo,Maiz,948.7496117536132,39.013764083231735,True,False,Lluvioso,124,6.157575991534004
Norte,Franco,Maiz,219.8290067053088,15.185588810407944,True,False,Nublado,118,2.9655376726651728
Oeste,Franco,Trigo,882.7900518055759,36.46079681152725,False,True,Lluvioso,96,6.697408957817412
Este,Turba,Cebada,823.9227016635557,38.495960210951935,True,False,Lluvioso,110,6.613503036038344
Oeste,Arenoso,Maiz,784.946104172911,17.17411479408031,True,False,Soleado,105,6.443921044782493
Este,Arenoso,Trigo,485.9298682294748,34.28868741955627,True,True,Nublado,138,6.200864230032611
Este,Arenoso,Cebada,357.385944759671,25.386869331246416,False,True,Lluvioso,113,3.349999766621276
Este,Siltoso,Cebada,372.3239627130124,28.37719401022628,False,False,Lluvioso,126,3.0989345651324705
Este,Arenoso,Cebada,564.7821641192515,35.946234316845974,False,True,Nublado,147,4.150688826724668
Oeste,Calcáreo,Maiz,890.151688125008,34.00262082748982,False,False,Soleado,103,5.343725141655333
Oeste,Turba,Maiz,676.7205092676411,38.2098134441497,True,False,Soleado,61,6.797517615056423
Oeste,Arenoso,Trigo,657.0701219664619,22.508080968156875,True,False,Lluvioso,115,5.2949506976710925
Sur,Franco,Maiz,964.0193898017644,27.4955597980662,False,False,Soleado,140,4.8604116280426055
Este,Turba,Trigo,769.1964400766603,29.533673292500303,True,True,Lluvioso,80,7.189832361022414
Este,Franco,Cebada,350.3507389386689,25.982738705061912,False,False,Nublado,120,1.5121231861350175
Sur,Calcáreo,Trigo,295.1848796826312,32.60831705949565,True,True,Nublado,149,5.029811191742553
Este,Calcáreo,Cebada,511.5885847424584,32.641177297618825,True,False,Soleado,128,4.933857868974646
Este,Turba,Maiz,959.557180990343,23.307325271348947,False,True,Nublado,117,5.5492715405423
Norte,Franco,Maiz,182.55845361749223,17.299668842176473,True,True,Lluvioso,94,3.444770670435714
Sur,Franco,Trigo,489.9551793848289,28.7699576479318,True,False,Lluvioso,115,4.858708931695023
Oeste,Franco,Trigo,588.6690859655421,29.650084544702363,True,True,Lluvioso,87,6.622232101240867
Sur,Calcáreo,Cebada,728.2058087661023,34.91269994358119,False,False,Nublado,89,3.9831573439313033
Sur,Arenoso,Maiz,546.4986731074041,17.72292436219929,False,True,Nublado,146,4.069903683034686
Norte,Franco,Cebada,575.6366567323231,37.0786374998716,True,False,Lluvioso,120,5.496546694968314
Este,Turba,Trigo,361.424479571478,33.423719499349154,False,False,Soleado,85,1.753037816329332
Oeste,Arcilloso,Trigo,135.4961562904391,30.6196707007674,False,True,Nublado,60,1.3086731029837508
Sur,Turba,Cebada,681.6271366452207,36.45593254511528,True,True,Nublado,71,6.8065108254434925
Norte,Turba,Trigo,632.5039172462122,34.98539438595033,False,True,Lluvioso,149,5.02944234039918
Sur,Franco,Cebada,850.0877380654007,21.42579340718413,True,True,Lluvioso,85,7.083953407035454
Norte,Franco,Maiz,313.0071979063488,34.267766761563095,False,False,Nublado,117,2.249645564584441
Este,Arcilloso,Cebada,354.33064406007696,30.936644354972856,False,True,Lluvioso,120,3.6267279465934696
Sur,Calcáreo,Maiz,354.8688939962842,34.80859131688267,False,False,Lluvioso,83,3.0825893929078294
Oeste,Arcilloso,Maiz,846.5868853262299,35.01008517056806,True,True,Soleado,132,7.333674570107679
Oeste,Arenoso,Maiz,384.2889407184613,23.569537635052534,True,True,Lluvioso,86,5.264316080506358
Sur,Siltoso,Trigo,801.8891762450132,18.30837794116332,True,False,Nublado,130,5.3457267815174765
Norte,Turba,Maiz,670.7508464016898,27.77070117994009,False,False,Soleado,85,3.765306690109652
Norte,Franco,Maiz,616.7202632915773,26.853021724086982,False,True,Nublado,93,4.740906775687409
Norte,Turba,Trigo,637.7293579426897,20.973144580383813,True,True,Soleado,71,6.775103093211007
Norte,Siltoso,Trigo,817.8811258520785,33.38496802649499,True,False,Soleado,65,6.014046817279005
Este,Turba,Maiz,924.0042870562744,25.851873073744784,True,False,Lluvioso,93,6.144248824941796
Oeste,Arcilloso,Cebada,351.76509047973207,31.503089565533884,False,False,Nublado,64,2.3363963867984845
Sur,Franco,Cebada,649.600819469115,25.312710719293666,False,True,Nublado,109,4.076599000878247
Norte,Arcilloso,Trigo,887.4434440777032,37.29365490535254,True,True,Nublado,92,7.569537487720926
Sur,Arcilloso,Trigo,953.2623170563628,20.929020863998087,True,False,Nublado,63,6.713306190269626
Oeste,Arenoso,Maiz,917.652467994532,20.41776225606517,True,True,Soleado,108,7.079558170869878
Sur,Turba,Maiz,629.8282466485174,36.35432199724042,False,True,Nublado,134,4.380616833130269
Sur,Arcilloso,Trigo,461.47976324294586,31.499945523028124,False,False,Nublado,87,3.549992096818104
Este,Turba,Maiz,921.0183445649348,15.17616958899066,False,True,Soleado,132,5.86484274612085
Este,Calcáreo,Maiz,251.7182389335784,23.73331039363405,False,True,Soleado,90,3.0646158622281203
Sur,Siltoso,Cebada,198.97119845938167,33.24212600362125,False,True,Soleado,143,3.519588137983
Sur,Calcáreo,Cebada,957.1516670449836,23.753913818851395,True,False,Lluvioso,91,7.3854889357471505
Oeste,Calcáreo,Maiz,112.80005769926848,30.12330120275953,False,False,Lluvioso,73,0.6214260960966037
Sur,Arenoso,Trigo,431.564615578934,26.79463443891436,False,True,Soleado,104,4.585627444988646
Este,Arcilloso,Cebada,769.344127787282,21.38570168908927,True,True,Soleado,75,7.715224398122453
Norte,Calcáreo,Trigo,414.6429731398073,22.99262454314656,True,True,Soleado,121,4.609138829068012
Este,Arcilloso,Cebada,924.196353466972,15.274063669163093,False,True,Nublado,69,7.113090520357133
Oeste,Franco,Trigo,397.8500952576739,30.23733279818505,True,False,Soleado,81,4.5223439347545575
Este,Calcáreo,Trigo,110.30841549355124,18.829543589079016,True,True,Soleado,143,3.180254946041083
Este,Turba,Cebada,400.5364277937526,31.56762927970569,True,False,Lluvioso,123,3.5203773837367027
Este,Turba,Cebada,143.48231215549544,22.97236869264852,True,False,Soleado,113,3.0961908172729995
Sur,Arcilloso,Trigo,194.6729284734768,28.22822363568216,False,False,Lluvioso,121,2.280782728304737
Sur,Turba,Maiz,487.584104532406,36.05703211581093,True,False,Soleado,73,4.7256731279102215
Sur,Turba,Maiz,647.7529191266339,38.54049407565353,True,True,Lluvioso,93,5.626696050534954
Norte,Calcáreo,Maiz,690.5249713171793,22.705589129768377,False,False,Nublado,136,4.579551051429807
Oeste,Turba,Maiz,364.2280306340465,22.89796639082953,False,True,Nublado,66,3.778703806440293
Oeste,Arcilloso,Maiz,744.023128351818,29.8977341927932,False,True,Lluvioso,109,5.178710569191783
Norte,Arcilloso,Cebada,774.7738019110183,38.00828704233608,True,True,Nublado,77,7.354333733100405
Norte,Siltoso,Trigo,581.981265887732,33.13418146994168,True,False,Soleado,142,4.702479018950255
Este,Calcáreo,Cebada,903.8158075071008,32.11967600777386,True,False,Soleado,115,6.735507023336786
Oeste,Arenoso,Cebada,511.4886405607253,39.97270969509134,True,False,Nublado,123,4.620316644116964
Oeste,Arcilloso,Maiz,874.6595514321073,30.96246150080865,True,True,Soleado,133,7.664604708724305
Sur,Arenoso,Trigo,724.864073779954,29.53388800556646,True,False,Lluvioso,114,5.38835058706732
Este,Franco,Trigo,487.98282067322856,17.363662536449972,False,True,Soleado,89,4.898378804883485
Este,Turba,Cebada,110.50918117089488,18.53959905093387,True,False,Nublado,87,2.51110515968504
Norte,Calcáreo,Maiz,508.9772885623954,32.846797444909654,False,False,Nublado,110,3.0293971210372974
Este,Siltoso,Maiz,147.7284642464603,26.45727672448705,False,True,Nublado,102,2.8938113524476368
Sur,Arenoso,Maiz,347.5669243857543,35.37032529191591,True,True,Nublado,121,5.65390943308125
Sur,Turba,Trigo,138.95016633917572,31.09568157649736,False,True,Lluvioso,75,2.712432398671136
Norte,Turba,Maiz,260.77213158472455,38.99380800405602,False,False,Lluvioso,93,2.281531441319771
Oeste,Arenoso,Cebada,423.3925725890844,21.22214902492804,False,True,Lluvioso,93,3.941619450459392
Este,Arenoso,Cebada,271.29949408212764,35.30336280323537,True,True,Lluvioso,83,4.317089825201117
Norte,Turba,Cebada,760.5202437269295,26.900188877400566,True,False,Nublado,117,6.380557717293399
Sur,Franco,Cebada,665.8490488773535,26.246842428110327,True,False,Nublado,84,6.082344043220298
Sur,Franco,Maiz,381.3260418808569,25.31421942603732,True,False,Nublado,105,3.773840733867269
Este,Arenoso,Cebada,664.222881860606,24.03873980660125,False,False,Nublado,111,4.322129699543296
Sur,Franco,Maiz,501.465458718816,28.368003962160905,False,False,Nublado,125,2.7257618851107392
Este,Siltoso,Trigo,410.7419082285758,25.98654258813783,False,True,Nublado,133,2.813794240330671
Oeste,Arcilloso,Trigo,104.03519200298147,24.14292456965504,True,False,Soleado,85,2.569255441708262
Norte,Arenoso,Cebada,371.9092627190306,38.26825007799697,True,False,Nublado,144,3.68590767370393
Norte,Franco,Trigo,524.6602335388061,31.074984397934543,True,False,Nublado,117,4.255153399701489
Oeste,Turba,Maiz,644.6862500103241,31.235886636775827,True,False,Soleado,135,5.323687265183972
Oeste,Siltoso,Maiz,765.2351323826782,37.007471712750814,True,False,Lluvioso,137,7.016013853138837
Oeste,Arenoso,Trigo,600.3047886661499,37.373927197348834,False,True,Soleado,137,5.151036777993292
Este,Calcáreo,Maiz,313.23723082648803,21.87516646359456,False,False,Soleado,103,1.9995402741410908
Sur,Arcilloso,Trigo,852.0263696621981,39.93185417189703,False,True,Nublado,145,6.576561194502338
Oeste,Calcáreo,Trigo,381.7702042571798,29.157222922801765,False,True,Nublado,108,3.430000303333734
Sur,Turba,Trigo,247.1149690237665,38.5101021454077,False,True,Lluvioso,132,3.2640129350547986
Oeste,Siltoso,Cebada,950.4092885856578,24.463930208438285,True,True,Soleado,103,8.036076067131047
Sur,Franco,Cebada,994.129473045268,16.525753649616103,True,True,Nublado,64,8.018959798001058
Oeste,Arenoso,Trigo,103.371905155201,31.02263921478447,True,True,Soleado,140,3.2569020971770186
Oeste,Arcilloso,Maiz,971.3526436107308,32.62723933677828,True,True,Soleado,117,8.371826261811618
Este,Arenoso,Trigo,401.8760080011321,28.145222288186403,True,True,Lluvioso,122,4.774547721527492
Este,Arenoso,Cebada,383.297133570449,24.05588823442787,False,True,Lluvioso,127,3.256115283863509
Este,Franco,Maiz,341.461326171677,24.246096982795983,False,False,Soleado,137,2.18654669623476
Norte,Turba,Maiz,314.364818304656,23.259806768420304,True,True,Nublado,104,4.045543023438273
Oeste,Arenoso,Trigo,281.3027276722315,18.08716665013177,True,True,Lluvioso,99,4.529490595817797
Oeste,Arcilloso,Maiz,526.9087169352106,37.87012146289318,False,False,Soleado,89,3.219374731200485
Este,Turba,Cebada,327.6543099621628,25.1879854204048,False,True,Lluvioso,87,2.5215665926053634
Oeste,Siltoso,Cebada,848.2511747697868,27.48563398543485,False,False,Nublado,76,4.263135961067901
Oeste,Arenoso,Maiz,446.08003696243406,28.83558199892116,False,False,Soleado,102,2.8827186779527203
Oeste,Siltoso,Trigo,833.7795818674298,23.20217053593524,True,True,Lluvioso,82,6.946041777995244
Este,Calcáreo,Trigo,408.5914761722534,36.4442766104287,False,True,Nublado,86,3.8894358998845098
Norte,Calcáreo,Trigo,360.31095596885086,19.106903959217043,False,True,Nublado,133,4.11936428246246
Este,Turba,Trigo,378.96944038103777,20.33735615339162,True,True,Nublado,110,4.221273457512504
Oeste,Turba,Maiz,742.477816567771,39.87682470681686,True,True,Nublado,85,6.996541391249613
Norte,Turba,Trigo,409.1418516302162,24.32118908630138,True,True,Nublado,97,6.031846978568241
Este,Siltoso,Trigo,483.3125318957206,35.65622403204502,True,False,Nublado,74,5.575996907492068
Norte,Arcilloso,Trigo,136.12294879032453,29.451142659397185,False,True,Lluvioso,83,2.088641353624618
Norte,Arenoso,Cebada,479.0751220377937,27.49136640553276,True,True,Lluvioso,147,5.835484151623565
Oeste,Siltoso,Cebada,294.9601846490812,34.517792910481575,True,False,Soleado,70,3.6764902739685454
Este,Arenoso,Cebada,678.6378029720759,37.31085758418698,True,False,Lluvioso,103,6.050040864208162
Oeste,Calcáreo,Cebada,258.8239126128032,23.919383489814187,False,True,Nublado,64,3.285826269308581
Sur,Siltoso,Maiz,887.2467491961711,24.221191777950672,True,False,Lluvioso,90,6.81529718211311
Sur,Turba,Cebada,934.9900223797066,34.40345097634271,False,False,Nublado,135,4.802860392183402
Este,Arenoso,Maiz,330.46936981080387,27.65981874345705,True,False,Nublado,78,3.4920451139642608
Oeste,Calcáreo,Cebada,556.4232813945766,18.777699736018803,True,False,Soleado,78,4.9846536295798085
Sur,Siltoso,Cebada,576.9263234003078,21.984248254644125,False,False,Soleado,112,3.387710137058406
Este,Arcilloso,Maiz,734.4005974510842,20.41160138307841,False,True,Soleado,67,5.577150317568334
Oeste,Siltoso,Trigo,266.9780085308939,39.56405074061145,False,False,Lluvioso,99,2.1465374302207096
Oeste,Calcáreo,Trigo,859.3356116576302,21.41095456244024,False,True,Nublado,74,5.9031838471538345
Sur,Arcilloso,Maiz,484.3740717898205,20.49199568843544,True,False,Nublado,121,3.714934823190639
Norte,Franco,Trigo,432.9042958636707,23.57252024461141,False,False,Soleado,146,1.5717535677398735
Este,Arcilloso,Cebada,272.9577238994781,34.9200349217287,True,False,Lluvioso,135,3.2879204845791525
Sur,Arcilloso,Maiz,199.45872068100027,32.08163578057549,False,True,Lluvioso,79,2.6573710048479464
Este,Calcáreo,Maiz,959.0237387560708,24.849923057045928,True,True,Nublado,134,7.095538271417357
